reviewer_initials,study_ID,ES_ID,full_citation,publication_year,publication_type,country,random_assignment,blind_measurement,protocol_registration,raw_data_availability,source_code_availability,funding_disclosed,funding_potential_COI,funding_potential_COI_comment,COI_disclosed,species,initial_size_g,experimental_system,experimental_unit,intervention_species,intervention_preparation,treatment_name,intervention_dose,study_duration_days,feeding_conditions,outcome,outcome_category,study_conditions,challenge_category,water_temperature,treatment_mean,treatment_SE,treatment_SD,treatment_n,treatment_n_description,control_group_ID,control_mean,control_SE,control_SD,control_n,control_n_description,units,"data_source
",proportional_data,Comment,short_citation.x,outcome_long,control_CV,treatment_CV,short_citation.y,country_standardised
RP,S011,S011.1,"Duong DN, Stone DAJ, Qin JG, Hoang TH, Bansemer MS, Harris JO. Improvement in energy allocation in Greenlip Abalone (Haliotis laevigata Donovan) fed diets substituted with different types and levels of macroalgal meal. Aquaculture. 2021;531. doi:10.1016/j.aquaculture.2020.735816",2021,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - No COI disclosed,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Ulva sp. meal inclusion (%)/5,5,96,daily,I,nutrient utilisation,Basal,Not applicable,22,4.89,0.14,0.28,4,respiratory chamber,control diet (%)/0,4.51,0.07,0.14,4,respiratory chamber,J/g/abalone/hour,Table 2,No,NA,Duong et al. (2021),Ingested feed energy,0.031042128603104218,0.0572597137014315,Duong et al. (2021),Australia
RP,S011,S011.2,"Duong DN, Stone DAJ, Qin JG, Hoang TH, Bansemer MS, Harris JO. Improvement in energy allocation in Greenlip Abalone (Haliotis laevigata Donovan) fed diets substituted with different types and levels of macroalgal meal. Aquaculture. 2021;531. doi:10.1016/j.aquaculture.2020.735816",2021,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - No COI disclosed,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Ulva sp. meal inclusion (%)/10,10,96,daily,I,nutrient utilisation,Basal,Not applicable,22,4.69,0.06,0.12,4,respiratory chamber,control diet (%)/0,4.51,0.07,0.28,4,respiratory chamber,J/g/abalone/hour,Table 2,No,NA,Duong et al. (2021),Ingested feed energy,0.062084257206208436,0.025586353944562896,Duong et al. (2021),Australia
RP,S011,S011.3,"Duong DN, Stone DAJ, Qin JG, Hoang TH, Bansemer MS, Harris JO. Improvement in energy allocation in Greenlip Abalone (Haliotis laevigata Donovan) fed diets substituted with different types and levels of macroalgal meal. Aquaculture. 2021;531. doi:10.1016/j.aquaculture.2020.735816",2021,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - No COI disclosed,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Ulva sp. meal inclusion (%)/20,20,96,daily,I,nutrient utilisation,Basal,Not applicable,22,5.38,0.11,0.22,4,respiratory chamber,control diet (%)/0,4.51,0.07,0.14,4,respiratory chamber,J/g/abalone/hour,Table 2,No,NA,Duong et al. (2021),Ingested feed energy,0.031042128603104218,0.040892193308550186,Duong et al. (2021),Australia
RP,S011,S011.4,"Duong DN, Stone DAJ, Qin JG, Hoang TH, Bansemer MS, Harris JO. Improvement in energy allocation in Greenlip Abalone (Haliotis laevigata Donovan) fed diets substituted with different types and levels of macroalgal meal. Aquaculture. 2021;531. doi:10.1016/j.aquaculture.2020.735816",2021,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - No COI disclosed,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Ulva sp. meal inclusion (%)/5,5,96,daily,Ab,nutrient utilisation,Basal,Not applicable,22,4.37,0.09,0.18,4,respiratory chamber,control diet (%)/0,3.87,0.11,0.22,4,respiratory chamber,J/g/abalone/hour,Table 2,No,NA,Duong et al. (2021),Ab,0.056847545219638244,0.041189931350114416,Duong et al. (2021),Australia
RP,S011,S011.5,"Duong DN, Stone DAJ, Qin JG, Hoang TH, Bansemer MS, Harris JO. Improvement in energy allocation in Greenlip Abalone (Haliotis laevigata Donovan) fed diets substituted with different types and levels of macroalgal meal. Aquaculture. 2021;531. doi:10.1016/j.aquaculture.2020.735816",2021,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - No COI disclosed,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Ulva sp. meal inclusion (%)/10,10,96,daily,Ab,nutrient utilisation,Basal,Not applicable,22,4.14,0.1,0.2,4,respiratory chamber,control diet (%)/0,3.87,0.11,0.22,4,respiratory chamber,J/g/abalone/hour,Table 2,No,NA,Duong et al. (2021),Ab,0.056847545219638244,0.04830917874396136,Duong et al. (2021),Australia
RP,S011,S011.6,"Duong DN, Stone DAJ, Qin JG, Hoang TH, Bansemer MS, Harris JO. Improvement in energy allocation in Greenlip Abalone (Haliotis laevigata Donovan) fed diets substituted with different types and levels of macroalgal meal. Aquaculture. 2021;531. doi:10.1016/j.aquaculture.2020.735816",2021,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - No COI disclosed,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Ulva sp. meal inclusion (%)/20,20,96,daily,Ab,nutrient utilisation,Basal,Not applicable,22,4.32,0.09,0.18,4,respiratory chamber,control diet (%)/0,3.87,0.11,0.22,4,respiratory chamber,J/g/abalone/hour,Table 2,No,NA,Duong et al. (2021),Ab,0.056847545219638244,0.041666666666666664,Duong et al. (2021),Australia
RP,S011,S011.7,"Duong DN, Stone DAJ, Qin JG, Hoang TH, Bansemer MS, Harris JO. Improvement in energy allocation in Greenlip Abalone (Haliotis laevigata Donovan) fed diets substituted with different types and levels of macroalgal meal. Aquaculture. 2021;531. doi:10.1016/j.aquaculture.2020.735816",2021,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - No COI disclosed,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Ulva sp. meal inclusion (%)/5,5,96,daily,Pg,nutrient utilisation,Basal,Not applicable,22,2.18,0.07,0.14,4,respiratory chamber,control diet (%)/0,2.02,0.05,0.1,4,respiratory chamber,J/g/abalone/hour,Table 2,No,NA,Duong et al. (2021),Somatic feed energy,0.04950495049504951,0.06422018348623854,Duong et al. (2021),Australia
RP,S011,S011.8,"Duong DN, Stone DAJ, Qin JG, Hoang TH, Bansemer MS, Harris JO. Improvement in energy allocation in Greenlip Abalone (Haliotis laevigata Donovan) fed diets substituted with different types and levels of macroalgal meal. Aquaculture. 2021;531. doi:10.1016/j.aquaculture.2020.735816",2021,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - No COI disclosed,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Ulva sp. meal inclusion (%)/10,10,96,daily,Pg,nutrient utilisation,Basal,Not applicable,22,1.92,0.07,0.14,4,respiratory chamber,control diet (%)/0,2.02,0.05,0.1,4,respiratory chamber,J/g/abalone/hour,Table 2,No,NA,Duong et al. (2021),Somatic feed energy,0.04950495049504951,0.07291666666666667,Duong et al. (2021),Australia
RP,S011,S011.9,"Duong DN, Stone DAJ, Qin JG, Hoang TH, Bansemer MS, Harris JO. Improvement in energy allocation in Greenlip Abalone (Haliotis laevigata Donovan) fed diets substituted with different types and levels of macroalgal meal. Aquaculture. 2021;531. doi:10.1016/j.aquaculture.2020.735816",2021,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - No COI disclosed,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Ulva sp. meal inclusion (%)/20,20,96,daily,Pg,nutrient utilisation,Basal,Not applicable,22,2.07,0.09,0.18,4,respiratory chamber,control diet (%)/0,2.02,0.05,0.1,4,respiratory chamber,J/g/abalone/hour,Table 2,No,NA,Duong et al. (2021),Somatic feed energy,0.04950495049504951,0.08695652173913043,Duong et al. (2021),Australia
RP,S011,S011.10,"Duong DN, Stone DAJ, Qin JG, Hoang TH, Bansemer MS, Harris JO. Improvement in energy allocation in Greenlip Abalone (Haliotis laevigata Donovan) fed diets substituted with different types and levels of macroalgal meal. Aquaculture. 2021;531. doi:10.1016/j.aquaculture.2020.735816",2021,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - No COI disclosed,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Ulva sp. meal inclusion (%)/5,5,96,daily,S,nutrient utilisation,Basal,Not applicable,22,0.03,0.01,0.02,4,respiratory chamber,control diet (%)/0,0.03,0.01,0.02,4,respiratory chamber,J/g/abalone/hour,Table 2,No,NA,Duong et al. (2021),Shell growth energy,0.6666666666666667,0.6666666666666667,Duong et al. (2021),Australia
RP,S011,S011.11,"Duong DN, Stone DAJ, Qin JG, Hoang TH, Bansemer MS, Harris JO. Improvement in energy allocation in Greenlip Abalone (Haliotis laevigata Donovan) fed diets substituted with different types and levels of macroalgal meal. Aquaculture. 2021;531. doi:10.1016/j.aquaculture.2020.735816",2021,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - No COI disclosed,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Ulva sp. meal inclusion (%)/10,10,96,daily,S,nutrient utilisation,Basal,Not applicable,22,0.03,0.01,0.02,4,respiratory chamber,control diet (%)/0,0.03,0.01,0.02,4,respiratory chamber,J/g/abalone/hour,Table 2,No,NA,Duong et al. (2021),Shell growth energy,0.6666666666666667,0.6666666666666667,Duong et al. (2021),Australia
RP,S011,S011.12,"Duong DN, Stone DAJ, Qin JG, Hoang TH, Bansemer MS, Harris JO. Improvement in energy allocation in Greenlip Abalone (Haliotis laevigata Donovan) fed diets substituted with different types and levels of macroalgal meal. Aquaculture. 2021;531. doi:10.1016/j.aquaculture.2020.735816",2021,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - No COI disclosed,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Ulva sp. meal inclusion (%)/20,20,96,daily,S,nutrient utilisation,Basal,Not applicable,22,0.03,0.01,0.02,4,respiratory chamber,control diet (%)/0,0.03,0.01,0.02,4,respiratory chamber,J/g/abalone/hour,Table 2,No,NA,Duong et al. (2021),Shell growth energy,0.6666666666666667,0.6666666666666667,Duong et al. (2021),Australia
RP,S002,S002.1,"Lange, B., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2014). Grape seed extract and dried macroalgae, Ulva lactuca Linnaeus, improve survival of greenlip abalone, Haliotis laevigata Donovan, at high water temperature. Aquaculture, 433. https://doi.org/10.1016/j.aquaculture.2014.06.028",2014,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Comm. + 30% dried U. lactuca,30,38,daily,WG,growth performance,Basal,Not applicable,22,8,0.4,0.69,3,Tank,Commercial diet,8.4,0.9,1.56,3,Tank,g/abalone,Table 4,No,NA,Lange et al. (2014),Weight gain,0.18571428571428572,0.08625,Lange et al. (2014),Australia
RP,S002,S002.2,"Lange, B., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2014). Grape seed extract and dried macroalgae, Ulva lactuca Linnaeus, improve survival of greenlip abalone, Haliotis laevigata Donovan, at high water temperature. Aquaculture, 433. https://doi.org/10.1016/j.aquaculture.2014.06.028",2014,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Comm. + 30% dried U. lactuca,30,38,daily,SGR,growth performance,Basal,Not applicable,22,209.6,10.3,17.84,3,Tank,Commercial diet,220.6,23.8,41.22,3,Tank,mg/day,Table 4,No,NA,Lange et al. (2014),Specific growth rate,0.18685403445149593,0.08511450381679389,Lange et al. (2014),Australia
RP,S002,S002.3,"Lange, B., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2014). Grape seed extract and dried macroalgae, Ulva lactuca Linnaeus, improve survival of greenlip abalone, Haliotis laevigata Donovan, at high water temperature. Aquaculture, 433. https://doi.org/10.1016/j.aquaculture.2014.06.028",2014,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Comm. + 30% dried U. lactuca,30,38,daily,SG,growth performance,Basal,Not applicable,22,126.9,0.5,0.87,3,Tank,Commercial diet,120.3,13,22.52,3,Tank,um/day,Table 4,No,NA,Lange et al. (2014),Shell gain,0.18719866999168744,0.00685579196217494,Lange et al. (2014),Australia
RP,S002,S002.4,"Lange, B., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2014). Grape seed extract and dried macroalgae, Ulva lactuca Linnaeus, improve survival of greenlip abalone, Haliotis laevigata Donovan, at high water temperature. Aquaculture, 433. https://doi.org/10.1016/j.aquaculture.2014.06.028",2014,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Comm. + 30% dried U. lactuca,30,38,daily,FI,feed behaviour,Basal,Not applicable,22,3.31,0.05,0.09,3,Tank,Commercial diet,4,0.1,0.17,3,Tank,g/kg/abalone/day,Table 4,No,NA,Lange et al. (2014),Feed intake,0.0425,0.027190332326283987,Lange et al. (2014),Australia
RP,S002,S002.5,"Lange, B., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2014). Grape seed extract and dried macroalgae, Ulva lactuca Linnaeus, improve survival of greenlip abalone, Haliotis laevigata Donovan, at high water temperature. Aquaculture, 433. https://doi.org/10.1016/j.aquaculture.2014.06.028",2014,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Comm. + 5% GPSE + 30% dried U. lactuca,30,38,daily,WG,growth performance,Basal,Not applicable,22,7.6,0.1,0.17,3,Tank,Commercial diet,8.3,0.4,0.69,3,Tank,g/abalone,Table 4,No,NA,Lange et al. (2014),Weight gain,0.08313253012048191,0.022368421052631583,Lange et al. (2014),Australia
RP,S002,S002.6,"Lange, B., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2014). Grape seed extract and dried macroalgae, Ulva lactuca Linnaeus, improve survival of greenlip abalone, Haliotis laevigata Donovan, at high water temperature. Aquaculture, 433. https://doi.org/10.1016/j.aquaculture.2014.06.028",2014,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Comm. + 5% GPSE + 30% dried U. lactuca,30,38,daily,SGR,growth performance,Basal,Not applicable,22,200.4,3.5,6.06,3,Tank,Commercial diet,219.1,10.6,18.36,3,Tank,mg/day,Table 4,No,NA,Lange et al. (2014),Specific growth rate,0.08379735280693747,0.03023952095808383,Lange et al. (2014),Australia
RP,S002,S002.7,"Lange, B., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2014). Grape seed extract and dried macroalgae, Ulva lactuca Linnaeus, improve survival of greenlip abalone, Haliotis laevigata Donovan, at high water temperature. Aquaculture, 433. https://doi.org/10.1016/j.aquaculture.2014.06.028",2014,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Comm. + 5% GPSE + 30% dried U. lactuca,30,38,daily,SG,growth performance,Basal,Not applicable,22,113.5,4.8,8.31,3,Tank,Commercial diet,112.1,3.7,6.41,3,Tank,um/day,Table 4,No,NA,Lange et al. (2014),Shell gain,0.057181088314005354,0.07321585903083701,Lange et al. (2014),Australia
RP,S002,S002.8,"Lange, B., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2014). Grape seed extract and dried macroalgae, Ulva lactuca Linnaeus, improve survival of greenlip abalone, Haliotis laevigata Donovan, at high water temperature. Aquaculture, 433. https://doi.org/10.1016/j.aquaculture.2014.06.028",2014,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Comm. + 5% GPSE + 30% dried U. lactuca,30,38,daily,FI,feed behaviour,Basal,Not applicable,26,4.68,0.11,0.19,3,Tank,Commercial diet,4.76,0.05,0.09,3,Tank,g/kg/abalone/day,Table 4,No,NA,Lange et al. (2014),Feed intake,0.018907563025210083,0.0405982905982906,Lange et al. (2014),Australia
RP,S002,S002.9,"Lange, B., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2014). Grape seed extract and dried macroalgae, Ulva lactuca Linnaeus, improve survival of greenlip abalone, Haliotis laevigata Donovan, at high water temperature. Aquaculture, 433. https://doi.org/10.1016/j.aquaculture.2014.06.028",2014,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Comm. + 30% dried U. lactuca,30,38,daily,WG,growth performance,Challenge,Thermal challenge,26,4.9,0.8,1.39,3,Tank,Commercial diet,3.3,0.9,1.56,3,Tank,g/abalone,Table 4,No,NA,Lange et al. (2014),Weight gain,0.4727272727272728,0.28367346938775506,Lange et al. (2014),Australia
RP,S002,S002.10,"Lange, B., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2014). Grape seed extract and dried macroalgae, Ulva lactuca Linnaeus, improve survival of greenlip abalone, Haliotis laevigata Donovan, at high water temperature. Aquaculture, 433. https://doi.org/10.1016/j.aquaculture.2014.06.028",2014,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Comm. + 30% dried U. lactuca,30,38,daily,SGR,growth performance,Challenge,Thermal challenge,26,129.4,21.5,37.24,3,Tank,Commercial diet,85.6,18.3,31.7,3,Tank,mg/day,Table 4,No,NA,Lange et al. (2014),Specific growth rate,0.3703271028037383,0.28778979907264296,Lange et al. (2014),Australia
RP,S002,S002.11,"Lange, B., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2014). Grape seed extract and dried macroalgae, Ulva lactuca Linnaeus, improve survival of greenlip abalone, Haliotis laevigata Donovan, at high water temperature. Aquaculture, 433. https://doi.org/10.1016/j.aquaculture.2014.06.028",2014,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Comm. + 30% dried U. lactuca,30,38,daily,SG,growth performance,Challenge,Thermal challenge,26,45.4,4.5,7.79,3,Tank,Commercial diet,44.6,7.5,12.99,3,Tank,um/day,Table 4,No,NA,Lange et al. (2014),Shell gain,0.2912556053811659,0.17158590308370045,Lange et al. (2014),Australia
RP,S002,S002.12,"Lange, B., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2014). Grape seed extract and dried macroalgae, Ulva lactuca Linnaeus, improve survival of greenlip abalone, Haliotis laevigata Donovan, at high water temperature. Aquaculture, 433. https://doi.org/10.1016/j.aquaculture.2014.06.028",2014,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Comm. + 30% dried U. lactuca,30,38,daily,FI,feed behaviour,Challenge,Thermal challenge,26,1.43,0.13,0.23,3,Tank,Commercial diet,1.24,0.05,0.09,3,Tank,g/kg/abalone/day,Table 4,No,NA,Lange et al. (2014),Feed intake,0.07258064516129031,0.16083916083916086,Lange et al. (2014),Australia
RP,S002,S002.13,"Lange, B., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2014). Grape seed extract and dried macroalgae, Ulva lactuca Linnaeus, improve survival of greenlip abalone, Haliotis laevigata Donovan, at high water temperature. Aquaculture, 433. https://doi.org/10.1016/j.aquaculture.2014.06.028",2014,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Comm. + 5% GPSE + 30% dried U. lactuca,30,38,daily,WG,growth performance,Challenge,Thermal challenge,26,4.3,0.4,0.69,3,Tank,Commercial diet,4.1,1.5,2.6,3,Tank,g/abalone,Table 4,No,NA,Lange et al. (2014),Weight gain,0.6341463414634148,0.16046511627906976,Lange et al. (2014),Australia
RP,S002,S002.14,"Lange, B., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2014). Grape seed extract and dried macroalgae, Ulva lactuca Linnaeus, improve survival of greenlip abalone, Haliotis laevigata Donovan, at high water temperature. Aquaculture, 433. https://doi.org/10.1016/j.aquaculture.2014.06.028",2014,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Comm. + 5% GPSE + 30% dried U. lactuca,30,38,daily,SGR,growth performance,Challenge,Thermal challenge,26,113.1,11.7,20.26,3,Tank,Commercial diet,109.1,39.4,68.24,3,Tank,mg/day,Table 4,No,NA,Lange et al. (2014),Specific growth rate,0.6254812098991751,0.17913351016799295,Lange et al. (2014),Australia
RP,S002,S002.15,"Lange, B., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2014). Grape seed extract and dried macroalgae, Ulva lactuca Linnaeus, improve survival of greenlip abalone, Haliotis laevigata Donovan, at high water temperature. Aquaculture, 433. https://doi.org/10.1016/j.aquaculture.2014.06.028",2014,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Comm. + 5% GPSE + 30% dried U. lactuca,30,38,daily,SG,growth performance,Challenge,Thermal challenge,26,56.2,4.8,8.31,3,Tank,Commercial diet,35.2,3.7,6.41,3,Tank,um/day,Table 4,No,NA,Lange et al. (2014),Shell gain,0.18210227272727272,0.14786476868327403,Lange et al. (2014),Australia
RP,S002,S002.16,"Lange, B., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2014). Grape seed extract and dried macroalgae, Ulva lactuca Linnaeus, improve survival of greenlip abalone, Haliotis laevigata Donovan, at high water temperature. Aquaculture, 433. https://doi.org/10.1016/j.aquaculture.2014.06.028",2014,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Comm. + 5% GPSE + 30% dried U. lactuca,30,38,daily,FI,feed behaviour,Challenge,Thermal challenge,26,2.74,0.1,0.17,3,Tank,Commercial diet,2.25,0.16,0.28,3,Tank,g/kg/abalone/day,Table 4,No,NA,Lange et al. (2014),Feed intake,0.12444444444444445,0.06204379562043796,Lange et al. (2014),Australia
