reviewer_initials,study_ID,ES_ID,full_citation,publication_year,publication_type,country,random_assignment,blind_measurement,protocol_registration,raw_data_availability,source_code_availability,funding_disclosed,funding_potential_COI,funding_potential_COI_comment,COI_disclosed,species,initial_size_g,experimental_system,experimental_unit,intervention_species,intervention_preparation,treatment_name,intervention_dose,study_duration_days,feeding_conditions,outcome,outcome_category,study_conditions,challenge_category,water_temperature,treatment_mean,treatment_SE,treatment_SD,treatment_n,treatment_n_description,control_group_ID,control_mean,control_SE,control_SD,control_n,control_n_description,units,"data_source
",proportional_data,Comment,short_citation,outcome_long,country_standardised,control_CV,treatment_CV
RP,S006,S006.39,"Falade, A. E. (2023). Optimising Integrated Multitrophic Aquaculture (IMTA) on a South African Abalone Farm. Rhodes University.",2023,Grey literature,South Africa,Yes,No,No,No,No,Yes,Yes,Funded by abalone feed manufacturer and commercial abalone farmer. Industry in-kind support,No COI statement,H. midae,66.28,Land-based farm,"Basket, cage and/or net",Ulva sp.,meal,S34-Ulva 12 IMTA,12,273,daily,FW,growth performance,Basal,Not applicable,17.55,1.067,0.005992662179699436,0.0134,5,Tank,AbfeedÂ®-S34 Control,1.0806,0.006931810730249348,0.0155,5,Tank,g,Figure 5.3,No,NA,Falade (2023),Final weight,South Africa,0.014343883027947436,0.012558575445173385
RP,S006,S006.40,"Falade, A. E. (2023). Optimising Integrated Multitrophic Aquaculture (IMTA) on a South African Abalone Farm. Rhodes University.",2023,Grey literature,South Africa,Yes,No,No,No,No,Yes,Yes,Funded by abalone feed manufacturer and commercial abalone farmer. Industry in-kind support,No COI statement,H. midae,66.28,Land-based farm,"Basket, cage and/or net",Ulva sp.,meal,S34-Ulva 12 Non-IMTA,12,273,daily,FW,growth performance,Basal,Not applicable,17.55,1.0317,0.006931810730249348,0.0155,5,Tank,AbfeedÂ®-S34 Control,1.0806,0.006931810730249348,0.0155,5,Tank,g,Figure 5.3,No,NA,Falade (2023),Final weight,South Africa,0.014343883027947436,0.01502374721333721
RP,S006,S006.41,"Falade, A. E. (2023). Optimising Integrated Multitrophic Aquaculture (IMTA) on a South African Abalone Farm. Rhodes University.",2023,Grey literature,South Africa,Yes,No,No,No,No,Yes,Yes,Funded by abalone feed manufacturer and commercial abalone farmer. Industry in-kind support,No COI statement,H. midae,66.28,Land-based farm,"Basket, cage and/or net",Ulva sp.,meal,S34-Ulva 12 IMTA,12,273,daily,SGR,growth performance,Basal,Not applicable,17.55,0.002,4.4721359549995795e-5,1e-4,5,Tank,AbfeedÂ®-S34 Control,0.002,4.4721359549995795e-5,1e-4,5,Tank,%BW/day,Figure 5.3,No,NA,Falade (2023),Specific growth rate,South Africa,0.05,0.05
RP,S006,S006.42,"Falade, A. E. (2023). Optimising Integrated Multitrophic Aquaculture (IMTA) on a South African Abalone Farm. Rhodes University.",2023,Grey literature,South Africa,Yes,No,No,No,No,Yes,Yes,Funded by abalone feed manufacturer and commercial abalone farmer. Industry in-kind support,No COI statement,H. midae,66.28,Land-based farm,"Basket, cage and/or net",Ulva sp.,meal,S34-Ulva 12 Non-IMTA,12,273,daily,SGR,growth performance,Basal,Not applicable,17.55,0.0018,4.4721359549995795e-5,1e-4,5,Tank,AbfeedÂ®-S34 Control,0.002,4.4721359549995795e-5,1e-4,5,Tank,%BW/day,Figure 5.3,No,NA,Falade (2023),Specific growth rate,South Africa,0.05,0.05555555555555556
RP,S007,S007.1,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,5% UPE meal diet,5,90,daily,BG,growth performance,Basal,Not applicable,22,0.902,2.05,0.069,4,Tank,0% UPE meal diet,0.9148000000000001,3.45,0.069,4,Tank,g/tank,Table 4,No,NA,Bates et al. (2017),Biomass gain,Australia,0.07542632269348491,0.07649667405764968
RP,S007,S007.2,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,5% UPE meal diet,5,90,daily,SGR,growth performance,Basal,Not applicable,22,0.016200000000000003,0.02,6e-4,4,Tank,0% UPE meal diet,0.0163,0.03,6e-4,4,Tank,%BW/day,Table 4,No,NA,Bates et al. (2017),Specific growth rate,Australia,0.03680981595092025,0.03703703703703703
RP,S007,S007.3,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,5% UPE meal diet,5,90,daily,PD,nutrient utilisation,Basal,Not applicable,22,0.5630410061247386,0.82,0.015523883360714991,4,Tank,0% UPE meal diet,0.5348427983655589,0.77,0.01543752857123817,4,Tank,arbitrary units,Table 4,No,NA,Bates et al. (2017),Protein deposition,Australia,0.028863674744082086,0.027571496910254813
RP,S007,S007.4,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,5% UPE meal diet,5,90,daily,ED,nutrient utilisation,Basal,Not applicable,22,0.5071585021526481,0.29,0.015201558061782075,4,Tank,0% UPE meal diet,0.4907356701644251,0.76,0.015202609837351071,4,Tank,arbitrary units,Table 4,No,NA,Bates et al. (2017),Energy deposition,Australia,0.030979223157463383,0.02997397854370704
RP,S007,S007.5,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,5% UPE meal diet,5,90,daily,FW,growth performance,Basal,Not applicable,22,0.0784,0.14,0.0046,4,Tank,0% UPE meal diet,0.0791,0.23,0.0046,4,Tank,g,Table 4,No,NA,Bates et al. (2017),Final weight,Australia,0.058154235145385584,0.058673469387755105
RP,S007,S007.6,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,5% UPE meal diet,5,90,daily,SG,growth performance,Basal,Not applicable,22,1.8081,1.79,0.0638,4,Tank,0% UPE meal diet,1.817,3.19,0.0638,4,Tank,um/day,Table 4,No,NA,Bates et al. (2017),Shell gain,Australia,0.03511282333516786,0.035285658979038764
RP,S007,S007.7,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,5% UPE meal diet,5,90,daily,FI,feed behaviour,Basal,Not applicable,22,0.1009,0.21,0.004,4,Tank,0% UPE meal diet,0.10679999999999999,0.2,0.004,4,Tank,g/kg abalone/day,Table 4,No,NA,Bates et al. (2017),Feed intake,Australia,0.03745318352059925,0.03964321110009911
RP,S007,S007.8,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,5% UPE meal diet,5,90,daily,FCR,nutrient utilisation,Basal,Not applicable,22,0.0072,0.01,4e-4,4,Tank,0% UPE meal diet,0.0076,0.02,4e-4,4,Tank,arbitrary units,Table 4,No,NA,Bates et al. (2017),Feed conversion ratio,Australia,0.052631578947368425,0.05555555555555556
RP,S007,S007.9,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,5% UPE meal diet,5,90,daily,FSL,growth performance,Basal,Not applicable,22,0.39490000000000003,0.22,0.0062,4,Tank,0% UPE meal diet,0.3957,0.31,0.0062,4,Tank,mm,Table 4,No,NA,Bates et al. (2017),Final shell length,Australia,0.015668435683598686,0.015700177260065836
RP,S007,S007.10,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,10% UPE meal diet,10,90,daily,PD,nutrient utilisation,Basal,Not applicable,22,0.5396191583036785,1.57,0.015448574934339241,4,Tank,0% UPE meal diet,0.5348427983655589,0.77,0.01543752857123817,4,Tank,arbitrary units,Table 4,No,NA,Bates et al. (2017),Protein deposition,Australia,0.028863674744082086,0.02862866282009456
RP,S007,S007.11,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,10% UPE meal diet,10,90,daily,ED,nutrient utilisation,Basal,Not applicable,22,0.4912166803291467,0.86,0.015202345802741803,4,Tank,0% UPE meal diet,0.4907356701644251,0.76,0.015202609837351071,4,Tank,arbitrary units,Table 4,No,NA,Bates et al. (2017),Energy deposition,Australia,0.030979223157463383,0.030948350110088393
RP,S007,S007.12,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,10% UPE meal diet,10,90,daily,FW,growth performance,Basal,Not applicable,22,0.08070000000000001,0.32,0.0046,4,Tank,0% UPE meal diet,0.0791,0.23,0.0046,4,Tank,g,Table 4,No,NA,Bates et al. (2017),Final weight,Australia,0.058154235145385584,0.05700123915737298
RP,S007,S007.13,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,10% UPE meal diet,10,90,daily,FSL,growth performance,Basal,Not applicable,22,0.3971,0.65,0.0062,4,Tank,0% UPE meal diet,0.3957,0.31,0.0062,4,Tank,mm,Table 4,No,NA,Bates et al. (2017),Final shell length,Australia,0.015668435683598686,0.01561319566859733
RP,S007,S007.14,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,10% UPE meal diet,10,90,daily,BG,growth performance,Basal,Not applicable,22,0.9375,4.94,0.069,4,Tank,0% UPE meal diet,0.9148000000000001,3.45,0.069,4,Tank,g/tank,Table 4,No,NA,Bates et al. (2017),Biomass gain,Australia,0.07542632269348491,0.07360000000000001
RP,S007,S007.15,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,10% UPE meal diet,10,90,daily,SGR,growth performance,Basal,Not applicable,22,0.0165,0.05,6e-4,4,Tank,0% UPE meal diet,0.0163,0.03,6e-4,4,Tank,%BW/day,Table 4,No,NA,Bates et al. (2017),Specific growth rate,Australia,0.03680981595092025,0.03636363636363636
RP,S007,S007.16,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,10% UPE meal diet,10,90,daily,SG,growth performance,Basal,Not applicable,22,1.8329,8.08,0.0638,4,Tank,0% UPE meal diet,1.817,3.19,0.0638,4,Tank,um/day,Table 4,No,NA,Bates et al. (2017),Shell gain,Australia,0.03511282333516786,0.034808227399203445
RP,S007,S007.17,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,10% UPE meal diet,10,90,daily,FI,feed behaviour,Basal,Not applicable,22,0.10439999999999999,0.16,0.004,4,Tank,0% UPE meal diet,0.10679999999999999,0.2,0.004,4,Tank,g/kg abalone/day,Table 4,No,NA,Bates et al. (2017),Feed intake,Australia,0.03745318352059925,0.03831417624521073
RP,S007,S007.18,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,10% UPE meal diet,10,90,daily,FCR,nutrient utilisation,Basal,Not applicable,22,0.0074,0.02,4e-4,4,Tank,0% UPE meal diet,0.0076,0.02,4e-4,4,Tank,arbitrary units,Table 4,No,NA,Bates et al. (2017),Feed conversion ratio,Australia,0.052631578947368425,0.05405405405405406
RP,S007,S007.19,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,FSL,growth performance,Basal,Not applicable,22,0.3995,0.4,0.0062,4,Tank,0% UPE meal diet,0.3957,0.31,0.0062,4,Tank,mm,Table 4,No,NA,Bates et al. (2017),Final shell length,Australia,0.015668435683598686,0.015519399249061325
RP,S007,S007.20,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,PD,nutrient utilisation,Basal,Not applicable,22,0.56049007704926,0.78,0.015513951117409433,4,Tank,0% UPE meal diet,0.5348427983655589,0.77,0.01543752857123817,4,Tank,arbitrary units,Table 4,No,NA,Bates et al. (2017),Protein deposition,Australia,0.028863674744082086,0.027679260976543482
RP,S007,S007.21,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,ED,nutrient utilisation,Basal,Not applicable,22,0.5044452226765532,0.59,0.015200600739753278,4,Tank,0% UPE meal diet,0.4907356701644251,0.76,0.015202609837351071,4,Tank,arbitrary units,Table 4,No,NA,Bates et al. (2017),Energy deposition,Australia,0.030979223157463383,0.030133302995912794
RP,S007,S007.22,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,FW,growth performance,Basal,Not applicable,22,0.0805,0.23,0.0046,4,Tank,0% UPE meal diet,0.0791,0.23,0.0046,4,Tank,g,Table 4,No,NA,Bates et al. (2017),Final weight,Australia,0.058154235145385584,0.05714285714285714
RP,S007,S007.23,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,BG,growth performance,Basal,Not applicable,22,0.9351,3.48,0.069,4,Tank,0% UPE meal diet,0.9148000000000001,3.45,0.069,4,Tank,g/tank,Table 4,No,NA,Bates et al. (2017),Biomass gain,Australia,0.07542632269348491,0.0737888995829323
RP,S007,S007.24,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,SGR,growth performance,Basal,Not applicable,22,0.0165,0.03,6e-4,4,Tank,0% UPE meal diet,0.0163,0.03,6e-4,4,Tank,%BW/day,Table 4,No,NA,Bates et al. (2017),Specific growth rate,Australia,0.03680981595092025,0.03636363636363636
RP,S007,S007.25,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,SG,growth performance,Basal,Not applicable,22,1.8529,4.21,0.0842,4,Tank,0% UPE meal diet,1.817,3.19,0.0638,4,Tank,um/day,Table 4,No,NA,Bates et al. (2017),Shell gain,Australia,0.03511282333516786,0.045442279669706945
RP,S007,S007.26,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,FI,feed behaviour,Basal,Not applicable,22,0.102,0.05,0.001,4,Tank,0% UPE meal diet,0.10679999999999999,0.2,0.004,4,Tank,g/kg abalone/day,Table 4,No,NA,Bates et al. (2017),Feed intake,Australia,0.03745318352059925,0.009803921568627453
RP,S007,S007.27,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,FCR,nutrient utilisation,Basal,Not applicable,22,0.0072,0.01,2e-4,4,Tank,0% UPE meal diet,0.0076,0.02,4e-4,4,Tank,arbitrary units,Table 4,No,NA,Bates et al. (2017),Feed conversion ratio,Australia,0.052631578947368425,0.02777777777777778
RP,S008,S008.1,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 2 (0.25%),0.25,60,daily,SG,growth performance,Basal,Not applicable,25,1.6258000000000001,0.01705,0.0341,4,Tank,Diet 1 (0%),1.4684,0.0241,0.0482,4,Tank,um/day,Table 2,No,NA,Chi et al. (2018),Shell gain,China,0.03282484336692999,0.020974289580514206
RP,S008,S008.2,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 2 (0.25%),0.25,60,daily,SGR,growth performance,Basal,Not applicable,25,0.0233,3.5000000000000005e-4,7.000000000000001e-4,4,Tank,Diet 1 (0%),0.0219,0.07,0.14,4,Tank,%BW/day,Table 2,No,NA,Chi et al. (2018),Specific growth rate,China,6.392694063926942,0.030042918454935626
RP,S008,S008.3,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 2 (0.25%),0.25,60,daily,FCR,nutrient utilisation,Basal,Not applicable,25,0.0131,5e-5,1e-4,4,Tank,Diet 1 (0%),0.0149,5e-5,1e-4,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Feed conversion ratio,China,0.006711409395973155,0.007633587786259542
RP,S008,S008.4,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 2 (0.25%),0.25,60,daily,PER,nutrient utilisation,Basal,Not applicable,25,0.024,6.5e-4,0.0013,4,Tank,Diet 1 (0%),0.021099999999999997,6e-4,0.0012,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Protein efficiency ratio,China,0.05687203791469195,0.05416666666666666
